ID,predict_D,predict_B
39695,21.65018604,0.451292502
178008,21.64302654,0.474969284
178377,21.63705056,0.519163415
74235,21.63460984,0.417006455
60464,21.63346286,0.413593983
177329,21.63346286,0.346970549
167315,21.63320211,0.43523144
637,21.62936994,0.642896558
173997,21.62275822,0.482431792
51544,21.62048422,0.410764415
87058,21.61950262,0.426626352
86965,21.61736467,0.446604854
152590,21.61172622,0.496796099
189616,21.61172622,0.429918112
168756,21.6064501,0.452534116
94021,21.59970087,0.352399036
14981,21.59270439,0.449987448
126195,21.58674929,0.365440307
104427,21.58190014,0.382024814
32485,21.57826957,0.453054367
5003,21.57741561,0.387817195
177745,21.5687597,0.402244539
117240,21.56525869,0.416692993
1371,21.56449194,0.487208264
106846,21.56167075,0.365135035
157284,21.56149501,0.448920193
31108,21.56087347,0.284360413
166146,21.55998386,0.451533284
180428,21.55331848,0.467831188
159156,21.54112036,0.509509115
15416,21.52743706,0.322028152
185803,21.52674545,0.608580386
71043,21.52182544,0.44881256
62585,21.51668375,0.430227454
102827,21.51274659,0.348805491
99382,21.51103537,0.530519327
23459,21.51096355,0.479987894
134916,21.50831827,0.375576349
184723,21.49958716,0.484405516
86469,21.48654043,0.476583333
98335,21.48596261,0.417083679
156820,21.48088208,0.29510563
62265,21.48022588,0.517381469
133229,21.47468679,0.486109931
188316,21.47071216,0.486346501
184223,21.46989122,0.404012053
189814,21.46817023,0.46163586
187208,21.44677098,0.456809021
137354,21.44677098,0.443074595
139697,21.44677098,0.427399995
19495,21.44677098,0.411869824
66127,21.43993043,0.507400367
37762,21.43479502,0.48847199
121640,21.43194352,0.411869824
170677,21.43194352,0.309457168
162525,21.42725799,0.389148547
113680,21.42628245,0.324596232
184124,21.41659397,0.598325158
9641,21.40518335,0.530302964
118346,21.40477271,0.348944166
167517,21.39178828,0.514960797
41512,21.39087873,0.409598573
167410,21.38212424,0.391728625
3953,21.38212424,0.341930944
18664,21.37824382,0.351754363
189675,21.37824382,0.338174638
140547,21.37824382,0.337353461
37771,21.37824382,0.294445938
179750,21.37604144,0.371934934
130049,21.37126621,0.352399036
156793,21.36996817,0.387528521
142980,21.36484683,0.442415659
61614,21.35700244,0.472070547
149644,21.35632625,0.530878319
145885,21.35632625,0.499030713
174182,21.35632625,0.443074595
155653,21.35632625,0.427399995
106224,21.35632625,0.417665466
100324,21.35632625,0.402240532
160873,21.35632625,0.394730479
88417,21.35632625,0.381357859
161735,21.35632625,0.366430068
110721,21.35538804,0.383958482
18300,21.34742806,0.414890415
79527,21.346174,0.411930139
139924,21.34430089,0.373734151
163857,21.34405387,0.530878319
158609,21.34405387,0.403270632
148981,21.34389624,0.473070497
182762,21.3405318,0.417399258
103664,21.33495289,0.420006508
178692,21.33317798,0.417612438
95536,21.33231247,0.482148698
181677,21.33065564,0.384821366
174124,21.32147577,0.521999742
137393,21.32147577,0.443074595
139512,21.32147577,0.411869824
176740,21.32147577,0.408890833
176379,21.32147577,0.344393006
175216,21.32147577,0.337353461
93876,21.32147577,0.301898604
183858,21.31785916,0.473892327
17636,21.3135595,0.448930019
110539,21.31161021,0.388774231
120718,21.3053303,0.5717397
130892,21.304344,0.406906694
146913,21.3019519,0.522614553
82858,21.29665334,0.349760445
174821,21.29665334,0.322028152
32475,21.29622832,0.437053713
62795,21.2945231,0.413875361
16450,21.29168897,0.406752316
173417,21.28948637,0.427596825
117017,21.2867017,0.309457168
190598,21.28344777,0.383168031
109670,21.28258926,0.387167766
66984,21.28182588,0.437652082
37998,21.28182588,0.422023949
118762,21.28182588,0.413361758
43564,21.28182588,0.410518253
179735,21.28182588,0.379294319
180055,21.28182588,0.361336976
143349,21.28182588,0.294835278
168423,21.28082149,0.360568923
79977,21.27006432,0.390851569
164713,21.26999056,0.35721788
68965,21.26901806,0.457010073
149152,21.26854911,0.360568923
93086,21.26824045,0.418391022
88822,21.26604426,0.448477067
125269,21.26543495,0.525819531
157660,21.26416899,0.420901442
22813,21.26179965,0.374176635
178981,21.25819125,0.260945335
67044,21.25806625,0.330990492
186793,21.25735012,0.566834417
58105,21.25665591,0.337552518
93742,21.25555447,0.312462341
28946,21.2551532,0.337353461
92863,21.2551532,0.316192366
9537,21.25479115,0.579169033
20407,21.25396098,0.273430425
177746,21.24741246,0.362632362
35463,21.24654594,0.40477512
180892,21.24550028,0.362469749
53151,21.23929833,0.381008078
26887,21.23597138,0.21010118
113264,21.23196397,0.309457168
4211,21.23057694,0.542869505
37921,21.23031267,0.331454517
109533,21.22700292,0.515136291
61652,21.22582121,0.417830619
15349,21.22582121,0.406418493
61808,21.22582121,0.397189632
89071,21.22582121,0.397189632
172232,21.22540021,0.436272849
20966,21.2225993,0.39644785
168956,21.22114857,0.381368046
92021,21.22114857,0.323257588
27566,21.21770174,0.432540165
179196,21.21675692,0.508590837
161023,21.21641296,0.371138666
138804,21.21431761,0.452766933
183439,21.21064499,0.435136515
184676,21.20776257,0.369595816
151530,21.20776257,0.294835278
138953,21.20746191,0.424013961
25760,21.20656842,0.33786346
166416,21.20632112,0.448978254
48225,21.20632112,0.357221706
167528,21.20620861,0.418391022
167777,21.20620861,0.413361758
156034,21.20620861,0.395178152
38425,21.20620861,0.391260182
143817,21.20620861,0.391260182
166031,21.20620861,0.387714432
178622,21.20620861,0.373429927
29637,21.20620861,0.364399724
163783,21.20620861,0.361336976
65852,21.20620861,0.357902966
153637,21.20620861,0.353159298
142195,21.20231084,0.482348465
90080,21.19960821,0.47197143
63000,21.19782621,0.296586464
157153,21.19713388,0.531729007
131434,21.19653232,0.373429927
26475,21.19456015,0.340598855
141159,21.19418325,0.391260182
136629,21.19418325,0.350482504
173523,21.19265723,0.422084497
23263,21.19187806,0.392244642
105755,21.19187265,0.389679461
136154,21.19161263,0.332452445
31496,21.17881523,0.468823944
10319,21.17837398,0.373715421
12003,21.17682537,0.632363514
38692,21.17641763,0.390504746
34572,21.17376658,0.462180911
63557,21.17113204,0.461181715
184178,21.16977624,0.377263826
140464,21.1638995,0.42480896
74885,21.16383077,0.348149301
158980,21.15621555,0.402320518
77918,21.1549084,0.51157463
182697,21.1517579,0.365657387
160275,21.14997734,0.342711553
6684,21.14902216,0.449915504
15086,21.13923616,0.500669656
15945,21.13902072,0.358421942
181676,21.13455022,0.429590503
162799,21.1321453,0.349760445
158355,21.13070385,0.395492895
157486,21.12395715,0.459368792
91031,21.1226758,0.330558107
89134,21.11867849,0.365440307
149378,21.1172423,0.528752206
23451,21.11392213,0.345774563
21855,21.10706272,0.364833732
122664,21.10706272,0.360049713
36907,21.10706272,0.345490199
129184,21.10705029,0.389515646
162656,21.10703435,0.492219823
190488,21.10434474,0.510530975
163697,21.10248952,0.329151469
73941,21.09720662,0.374745376
107472,21.09537771,0.289014809
101310,21.0944585,0.39924953
177747,21.08940867,0.373520775
18836,21.08464493,0.394206733
33444,21.08343436,0.446861715
147347,21.08214529,0.481895949
17988,21.07997021,0.464468005
149089,21.07711004,0.398742035
183889,21.07319435,0.409058528
3214,21.06289125,0.555111532
157728,21.05630366,0.404067428
83616,21.05100948,0.35885659
96644,21.05003899,0.426180927
51423,21.04733908,0.419479971
176336,21.04733908,0.351754363
95180,21.04733908,0.337353461
85579,21.04733908,0.323248142
53893,21.04689722,0.268341438
105691,21.0389548,0.380775134
174186,21.02842621,0.349760445
86397,21.02474029,0.444119702
69411,21.01967162,0.420335791
187111,21.01342,0.531161346
163639,21.01314913,0.417665466
89856,21.0072719,0.424946335
8204,21.00433655,0.29649775
383,21.00348941,0.450351274
92962,21.00071913,0.450270822
172273,20.9998597,0.409750535
29875,20.9998597,0.380041714
69445,20.9998597,0.364399724
90461,20.9998597,0.336106675
146472,20.9998597,0.302293576
86713,20.99841829,0.337353461
42937,20.99739365,0.501404023
88848,20.99568985,0.435881255
134159,20.99057103,0.514969713
56485,20.99057103,0.443074595
134364,20.99057103,0.443074595
50892,20.99057103,0.427399995
60071,20.99057103,0.427399995
126910,20.99057103,0.427399995
66058,20.99057103,0.419479971
78009,20.99057103,0.418707398
101972,20.99057103,0.381357859
72140,20.99057103,0.373734151
50890,20.99057103,0.351754363
35493,20.99057103,0.343676854
127450,20.99057103,0.336396817
137788,20.99057103,0.323248142
41614,20.98942129,0.401369089
45810,20.98184468,0.517562583
84967,20.97559498,0.499609136
162878,20.97514254,0.408304235
129947,20.97131824,0.308070268
20401,20.96772474,0.368812683
92772,20.96738748,0.426633559
93881,20.9661738,0.292981944
28898,20.9657486,0.437652082
72193,20.9657486,0.437652082
159507,20.9657486,0.437652082
155851,20.9657486,0.40372153
91779,20.9657486,0.367860357
143399,20.9657486,0.301624691
171879,20.9657486,0.294835278
37605,20.96261185,0.340393785
114676,20.9551888,0.416732832
119801,20.9540405,0.500111301
108573,20.95168452,0.291319874
127475,20.95092114,0.413361758
53448,20.95092114,0.395178152
30855,20.95092114,0.381051205
19662,20.95092114,0.357902966
89914,20.95092114,0.350482504
143529,20.95092114,0.34040297
144425,20.95050969,0.497214393
150043,20.95049255,0.350482504
57976,20.94898704,0.425481497
191547,20.94820458,0.491368451
187947,20.94657715,0.432162042
134773,20.94330024,0.280509392
131423,20.94268213,0.425816855
42419,20.93013181,0.521726126
68456,20.92965203,0.384433142
119083,20.92890585,0.480760612
120461,20.92879337,0.382300089
65481,20.92627507,0.466281039
62909,20.91850598,0.314115531
26607,20.91809095,0.500630748
169042,20.9074971,0.431672935
182604,20.90105923,0.427399995
175663,20.90105923,0.315506635
108274,20.90105923,0.309457168
102534,20.89999911,0.455550404
56783,20.89970209,0.486678031
28718,20.89722144,0.358291556
100108,20.89722144,0.349760445
113690,20.89722144,0.335398938
69558,20.89722144,0.315911353
161312,20.89722144,0.288363163
17664,20.89491647,0.387167766
63742,20.89491647,0.325501454
171258,20.89024383,0.402244539
100606,20.89024383,0.381368046
82628,20.88086711,0.515903916
82307,20.8769724,0.34023739
163412,20.87530387,0.462245071
154672,20.87530387,0.444594117
179423,20.87530387,0.444594117
166583,20.87530387,0.437652082
89543,20.87530387,0.422023949
167138,20.87530387,0.409750535
150379,20.87530387,0.395178152
65846,20.87530387,0.391260182
173945,20.87530387,0.391260182
175112,20.87530387,0.382811209
152961,20.87530387,0.380041714
160211,20.87530387,0.365135035
179330,20.87530387,0.364399724
88862,20.87530387,0.350482504
92664,20.87530387,0.349760445
166504,20.87530387,0.349760445
150802,20.87530387,0.329151469
150970,20.87530387,0.289014809
148599,20.87530387,0.281110084
134901,20.87230356,0.4013105
108150,20.87078685,0.421225586
148911,20.87003472,0.460787318
121718,20.86912879,0.399590345
190715,20.86911043,0.402240532
136355,20.86576213,0.403490842
67354,20.86446023,0.452809896
129274,20.86260223,0.427303484
156784,20.86260223,0.396418825
56169,20.8607079,0.395178152
136011,20.8607079,0.336106675
173460,20.85773744,0.369140917
179486,20.85557741,0.524287665
57017,20.85144719,0.328493262
108650,20.85144719,0.323248142
38035,20.85031378,0.439663806
44154,20.84639986,0.377939837
21922,20.84342007,0.483634636
176491,20.84186742,0.523012645
133800,20.84045339,0.446435923
27232,20.84045339,0.437652082
48567,20.84045339,0.40372153
37472,20.84045339,0.376180475
130239,20.84045339,0.365135035
60271,20.84045339,0.361336976
169600,20.84045339,0.343383681
18019,20.84045339,0.342418774
47283,20.84045339,0.322028152
132256,20.84045339,0.315225951
129528,20.84045339,0.301624691
66416,20.84045339,0.294835278
73771,20.84045339,0.294835278
137626,20.84045339,0.281110084
101673,20.83220447,0.542816659
109683,20.82954504,0.482203854
100146,20.82602299,0.346180539
166651,20.81111197,0.45821548
173508,20.80699678,0.35658099
70616,20.80654223,0.237942342
64166,20.80634617,0.521332438
156817,20.79979911,0.448978254
153771,20.79979911,0.417669519
27505,20.79979911,0.410836914
146392,20.79979911,0.323257588
148249,20.79979911,0.314586126
31555,20.79699637,0.287065632
92148,20.79574938,0.394775687
149318,20.79452995,0.278328116
173777,20.79448076,0.432493526
28610,20.79292676,0.351140082
46671,20.79269581,0.472369506
177119,20.79080177,0.43056634
144906,20.78896818,0.401927995
19235,20.78455714,0.33286538
77379,20.78340891,0.466637359
150818,20.77992682,0.340084514
46409,20.77756373,0.365215846
180732,20.77553002,0.44688727
61421,20.770792,0.350543105
118230,20.76850522,0.408400792
151698,20.76751239,0.466128444
169963,20.76691612,0.445092519
177479,20.76639008,0.332452445
133806,20.76639008,0.309179435
188065,20.76513656,0.432900241
167149,20.76483787,0.480467146
130700,20.76199655,0.593903502
82447,20.75987225,0.364208345
188494,20.75773189,0.627408751
64305,20.75772066,0.346753613
81807,20.75772066,0.338730933
124826,20.75772066,0.308265519
87871,20.75535503,0.403515589
65171,20.75445223,0.336089192
143205,20.75298862,0.411027715
78875,20.75280856,0.479619115
108705,20.75189088,0.500524061
123696,20.75094159,0.394419927
164749,20.75094159,0.353159298
113162,20.75094159,0.335398938
118487,20.74767316,0.410140504
145310,20.74506436,0.401142635
56124,20.74129378,0.461551451
40664,20.73950018,0.412946638
153888,20.73941484,0.427030648
188812,20.7384051,0.591500242
61745,20.73303606,0.397370506
105741,20.73055376,0.412072895
161142,20.72963538,0.492330458
15350,20.72866279,0.437783784
112068,20.72481987,0.401519201
189715,20.72471864,0.548558914
171512,20.72416964,0.363523199
52452,20.72148602,0.395088302
15237,20.72105363,0.387726077
40055,20.72096917,0.432242864
181569,20.71574157,0.602142705
123667,20.70495106,0.494839569
103350,20.70132955,0.335398938
176237,20.70132955,0.281110084
551,20.69831003,0.471875988
105827,20.69187638,0.533319285
117847,20.68961971,0.322028152
148998,20.68827882,0.471323409
147386,20.68510331,0.25342072
181356,20.6848266,0.404211162
28154,20.68022469,0.396988766
177613,20.68021338,0.355726789
81350,20.67847626,0.31712836
130460,20.67410495,0.531251855
178722,20.67126129,0.388014628
174380,20.6712163,0.443964014
153319,20.66895496,0.418391022
137039,20.66895496,0.364399724
170473,20.66792239,0.444757364
4588,20.66703601,0.512551839
28392,20.66501163,0.349760445
3691,20.66428558,0.330143679
167396,20.65757646,0.405076506
20533,20.65144486,0.458217035
148806,20.64889073,0.363472616
69987,20.64563643,0.391543165
41332,20.64395426,0.371599125
113906,20.64012358,0.383373187
67304,20.63746868,0.420198322
71153,20.63526906,0.348452223
50639,20.63303706,0.457935216
161204,20.63264901,0.248762098
19891,20.63160749,0.505216026
69475,20.62749581,0.471075561
55117,20.62013097,0.365406103
107651,20.61394851,0.427637555
122121,20.6123955,0.3637111
25989,20.60971221,0.410516773
171475,20.60849612,0.468455164
39542,20.60839626,0.43308413
2510,20.6068069,0.529314686
118362,20.60567499,0.371994619
50105,20.60567499,0.357221706
2567,20.60538068,0.451287885
162494,20.60401484,0.367935209
184696,20.60080827,0.423854765
165556,20.60069579,0.546818711
60940,20.59923792,0.335267666
2085,20.59915537,0.561447363
62362,20.59910972,0.563758267
111852,20.59719597,0.472338642
151455,20.58903279,0.340655227
39972,20.58423062,0.315789984
182181,20.58052961,0.382928318
148092,20.57976569,0.440318812
84359,20.57929154,0.457888646
65374,20.57812854,0.40507665
139926,20.57471437,0.467182026
179055,20.57238924,0.491200332
42055,20.56932384,0.403490662
66220,20.56927457,0.43683705
83079,20.5663167,0.391260182
125109,20.5663167,0.376180475
62171,20.56425939,0.352433352
96690,20.56328676,0.365880843
152964,20.56013507,0.475004043
174271,20.55758944,0.486076218
90938,20.55354998,0.375485907
189564,20.54724862,0.637814693
147576,20.54408305,0.448978254
165033,20.54363735,0.461843373
189706,20.54130432,0.549919234
172573,20.53953438,0.472306659
145315,20.53856994,0.452030841
191316,20.53832602,0.535333388
164857,20.53683875,0.410312573
182607,20.53566773,0.420919701
130756,20.53251891,0.483159642
173497,20.53212675,0.437652082
146695,20.53212675,0.391260182
175637,20.52425826,0.40512392
169863,20.52384893,0.442724761
141710,20.52193184,0.375405842
42165,20.52130273,0.48867271
55761,20.51310113,0.465058795
182916,20.50954865,0.444594117
43175,20.50954865,0.422023949
140652,20.50954865,0.422023949
42686,20.50954865,0.409750535
104709,20.50954865,0.409750535
63911,20.50954865,0.394419927
89985,20.50954865,0.372687718
127320,20.50954865,0.361336976
93397,20.50954865,0.324596232
61955,20.50954865,0.322028152
36582,20.50954865,0.321335712
118831,20.50954865,0.321335712
30085,20.50954865,0.315911353
83498,20.50954865,0.310774155
77252,20.50954865,0.287181522
119388,20.50954865,0.281751829
154245,20.50898184,0.479962833
11067,20.50823266,0.443171965
42238,20.50366921,0.453330192
65556,20.50342704,0.347603082
188333,20.50309115,0.362210656
157131,20.50274184,0.497342205
24118,20.50120295,0.381391242
161923,20.49959338,0.401439157
162679,20.49915558,0.521207295
53509,20.49780658,0.489656294
150554,20.49780658,0.416006975
29010,20.49684701,0.351664443
157565,20.49508018,0.260945335
108926,20.48186666,0.432450823
28292,20.48174593,0.339197746
132847,20.47547317,0.391145295
14547,20.4722397,0.440398474
56630,20.47066215,0.402244539
83887,20.46873761,0.326587893
28976,20.46632869,0.488406868
157793,20.46568198,0.464693873
179697,20.46562125,0.475342555
121711,20.46326951,0.376103158
70411,20.46283364,0.329619447
52446,20.46223394,0.397577166
70144,20.46101853,0.406611247
11500,20.45963785,0.440105011
120720,20.4537918,0.494328668
71523,20.45315065,0.457121709
176863,20.45008885,0.39014929
92748,20.44621793,0.517757337
64124,20.44532951,0.381924905
17145,20.44322608,0.376180475
61026,20.44322608,0.361336976
28874,20.44310147,0.453899097
6294,20.4425673,0.36870395
16733,20.44084659,0.515029723
169722,20.43833869,0.204251603
183223,20.43792277,0.504645906
118290,20.43626327,0.325678415
25040,20.43334253,0.374989613
65903,20.43080623,0.228458878
48876,20.42737121,0.309466395
31893,20.42681592,0.394419927
31365,20.42681592,0.310774155
132567,20.42434583,0.431009835
129766,20.4228573,0.484050991
47180,20.42076377,0.359408885
52071,20.42003685,0.307589246
58006,20.42003685,0.294835278
7173,20.41967549,0.549627962
122046,20.41751511,0.441472703
26587,20.41389409,0.448978254
29868,20.41389409,0.433257277
110814,20.41389409,0.417669519
89409,20.41389409,0.402244539
182029,20.41389409,0.387010629
130530,20.41389409,0.366440093
26613,20.41389409,0.357221706
104334,20.41389409,0.357221706
133606,20.41389409,0.337363113
18182,20.41235556,0.387618305
100905,20.40925588,0.422172127
53082,20.40887558,0.430258082
20008,20.40696614,0.385717248
52173,20.40535931,0.400117439
117745,20.40461552,0.393272893
2643,20.39838803,0.615553204
168702,20.39031161,0.418521954
114221,20.39018788,0.501801227
11075,20.3810742,0.513131802
86225,20.38058106,0.356009752
91584,20.38028443,0.439900796
173378,20.37851679,0.539237112
157481,20.37781396,0.444810969
38152,20.3757681,0.475668957
129242,20.37552529,0.394359351
74797,20.37458763,0.403138197
87121,20.37042481,0.444594117
24997,20.37042481,0.350482504
66861,20.36489103,0.433564187
76051,20.36410087,0.350482052
54848,20.36378281,0.284567029
111023,20.36377686,0.357014932
18802,20.36314223,0.522865266
51455,20.35607935,0.22129263
99549,20.35480974,0.396088607
160333,20.34941253,0.482044961
20641,20.34757152,0.371994619
5404,20.34599085,0.396532429
145724,20.34509689,0.377573276
117298,20.34441323,0.465214969
126013,20.34352467,0.416763903
97063,20.33765866,0.303967413
23614,20.33484082,0.422880385
8912,20.33396633,0.35543896
70944,20.33116136,0.359927558
42096,20.33116136,0.282891659
168368,20.32828724,0.382324375
47042,20.32804132,0.412969719
73387,20.32779684,0.39215704
156233,20.32546199,0.453600145
129519,20.32453144,0.434442783
66455,20.32453144,0.296152211
105867,20.32438229,0.314586126
15163,20.32438229,0.309466395
117164,20.32438229,0.296006224
182180,20.3235693,0.455982167
129374,20.32247839,0.415881321
184255,20.31976853,0.294802509
41347,20.31880391,0.409888021
36893,20.31757153,0.463900428
48522,20.30544258,0.534279386
25331,20.30536456,0.382891847
101136,20.29742934,0.364608854
80468,20.29422398,0.454835702
122353,20.29004056,0.365543174
170939,20.28424793,0.311050107
180445,20.28309401,0.4245617
117552,20.28278476,0.441180151
9209,20.28181084,0.408687734
142487,20.27869682,0.423351833
191248,20.2761073,0.45666542
128806,20.27239926,0.402463229
120145,20.26866792,0.452178784
159579,20.26514899,0.436006789
185304,20.26402617,0.630174567
125325,20.26381772,0.521403444
176948,20.26301623,0.39660018
140733,20.26063243,0.587340438
46466,20.25765003,0.468312055
140130,20.25531693,0.431785913
98147,20.25462423,0.497456184
69116,20.25075268,0.496335324
85416,20.24526856,0.336439657
187517,20.24469481,0.468717033
118190,20.24191315,0.358034744
137998,20.23728422,0.411865773
71873,20.23642918,0.413891755
47880,20.2320416,0.455533787
147838,20.23052319,0.558423228
116346,20.23051361,0.463100882
80301,20.22741853,0.51205334
2242,20.22008553,0.438318782
90092,20.21934828,0.512806287
118030,20.2169555,0.28104583
80723,20.21613858,0.340816591
109470,20.21613858,0.315421472
73238,20.21462955,0.480722083
132903,20.21210571,0.425315267
162177,20.20835681,0.509038779
144751,20.20834665,0.366531073
117186,20.20672827,0.260945335
149526,20.20521688,0.420656403
34120,20.20255108,0.398031452
116539,20.20253902,0.428823111
78909,20.20071718,0.424229402
146990,20.19082089,0.472448268
65518,20.18594466,0.595293333
162997,20.18394329,0.416006975
120574,20.1831226,0.431578671
160633,20.1821092,0.468722334
40138,20.17952798,0.402127214
51741,20.1767823,0.415298456
53496,20.17262021,0.516858877
52481,20.17053523,0.365235436
109996,20.1681603,0.462292362
114321,20.16489684,0.559727938
5511,20.16231841,0.439620115
144624,20.15764458,0.414330194
134268,20.15459061,0.44782434
135887,20.14477939,0.458805311
162228,20.14015104,0.479729127
159257,20.139669,0.567318675
98921,20.13933607,0.393560198
150186,20.13781504,0.457242291
1913,20.13379554,0.510066927
132444,20.13372874,0.491361
115227,20.12891852,0.400821062
141442,20.12521015,0.416251624
88535,20.12366647,0.470342527
90674,20.12201404,0.409564255
92272,20.11791261,0.497776713
28713,20.11598993,0.417627798
8639,20.11417091,0.293843819
111137,20.11285871,0.514257752
24975,20.11207542,0.36430302
29236,20.10660444,0.355546777
179457,20.10502205,0.525899891
124787,20.10425416,0.408805327
67142,20.1027565,0.468459917
130557,20.09940242,0.420144615
177453,20.09861087,0.397732917
112778,20.09586443,0.56685173
156877,20.09120817,0.494031426
182989,20.08876014,0.564944776
168044,20.08730045,0.465735165
53753,20.0866781,0.448717723
56722,20.08646072,0.392383585
180252,20.08219989,0.399669678
141877,20.08192033,0.468950865
52774,20.08139689,0.423074031
145637,20.07993122,0.507470167
174948,20.07646456,0.37360502
72876,20.0702749,0.424345334
95200,20.06900918,0.460567362
167934,20.06777985,0.436177921
114411,20.05960877,0.422435604
94920,20.05952042,0.399857333
66582,20.0558069,0.426165027
16871,20.04935012,0.452114963
71701,20.04572134,0.459442025
85804,20.04516498,0.348630283
62232,20.04026776,0.485137315
115626,20.04004225,0.377595643
23184,20.03598345,0.378991817
49049,20.03405552,0.528514559
38580,20.02955642,0.386001597
64719,20.02759497,0.432269226
144099,20.02721357,0.551340857
149653,20.02634388,0.438597101
152816,20.02634388,0.426360188
156237,20.0256273,0.375553568
39869,20.02258837,0.506401159
564,20.02083725,0.511238116
133153,20.019865,0.465770233
102775,20.01840082,0.47167172
81200,20.01512945,0.325028109
9287,20.01275733,0.591631011
1544,20.01179569,0.457177642
13288,20.00968928,0.676654072
20780,20.00788414,0.468785818
73754,20.00335366,0.484996833
118083,19.9979949,0.358521842
100163,19.99756961,0.3898661
6198,19.99230641,0.667670088
141209,19.99186401,0.519635668
113133,19.98805139,0.510862395
87775,19.98356104,0.403223577
110988,19.97907696,0.27563827
78380,19.97793808,0.406080554
77235,19.97605046,0.555422468
2235,19.97565752,0.703352051
175579,19.97342595,0.337932031
167579,19.97207349,0.497421042
181045,19.97182885,0.360579586
138503,19.97155673,0.467332092
90660,19.97155673,0.399314789
67900,19.96326689,0.290558343
92652,19.96179881,0.450484278
147190,19.95999813,0.33664805
123359,19.95949043,0.501076187
99139,19.95697595,0.370078689
98113,19.95631529,0.405280213
151871,19.95202616,0.580722704
21341,19.94775152,0.457470522
134637,19.93979917,0.443780364
159417,19.93974983,0.442502979
89195,19.9376962,0.524024341
179309,19.93580668,0.471941402
81284,19.92772547,0.426768513
8688,19.92655194,0.539523834
76851,19.92541897,0.39259444
54085,19.92360424,0.438984777
785,19.9221606,0.522179407
123847,19.91888949,0.476645717
22087,19.91851344,0.42120209
130908,19.91618352,0.372590103
148227,19.91384208,0.438206713
144488,19.91282554,0.375495791
166864,19.90228643,0.482910623
144926,19.90027276,0.385639167
120203,19.8969546,0.428851378
73504,19.89312712,0.442808602
8384,19.89150849,0.434866207
24037,19.8896568,0.447137457
155056,19.87990185,0.378861258
112679,19.87040653,0.420056928
148658,19.86481091,0.378900745
59409,19.85533382,0.538879373
103590,19.8486791,0.484895889
397,19.84527698,0.390895627
36165,19.84301253,0.482569386
168370,19.84051623,0.428298542
16907,19.83960118,0.423216996
77558,19.83804098,0.405234938
166475,19.83764877,0.359438036
22492,19.83690751,0.421286399
165729,19.82844837,0.46032928
158788,19.82844837,0.456627122
116267,19.82396171,0.491672743
45584,19.82311568,0.418027719
147260,19.82271074,0.410496634
69342,19.81983562,0.515163258
139470,19.81981374,0.363272633
100189,19.8167578,0.457975134
78416,19.8117006,0.431822944
102186,19.80802947,0.468036197
159562,19.80418315,0.407148155
45431,19.7988745,0.449930671
65656,19.79634322,0.397926376
97049,19.79047953,0.521870684
188913,19.78186118,0.643525575
21097,19.78057572,0.426701775
38261,19.78029143,0.383181744
189833,19.77771701,0.337151066
185957,19.76757361,0.596579192
14984,19.76250974,0.495763345
9561,19.76056248,0.461227297
6026,19.7563138,0.498626575
18609,19.75535513,0.39808761
4254,19.75047302,0.535964571
166184,19.74990403,0.345293044
72410,19.7431255,0.412339485
177995,19.74116869,0.418877644
95727,19.73687947,0.445121001
60555,19.73611847,0.408023499
82711,19.73233464,0.449393558
177743,19.72668178,0.194081511
141441,19.72552953,0.464811037
163506,19.72404985,0.595216
4513,19.72394246,0.371425265
78831,19.72305887,0.526584313
22817,19.72298669,0.46061679
109539,19.72256019,0.375602781
21757,19.72107859,0.461907621
51846,19.71893523,0.395798158
160945,19.71592222,0.479161534
6669,19.71504128,0.435225791
15697,19.71329739,0.374245223
180833,19.71280301,0.436448064
85700,19.71173353,0.45806563
156414,19.70856319,0.457639035
119362,19.70638896,0.50026924
177053,19.70470554,0.378714352
146395,19.69568171,0.414355894
87605,19.69521573,0.303620371
50715,19.69273573,0.333929003
109429,19.6889919,0.441848325
170912,19.68629275,0.453019945
148565,19.68629275,0.435755624
171898,19.68169798,0.523736491
169460,19.67713305,0.361320646
3612,19.67669619,0.545259941
43226,19.66459808,0.479512558
184610,19.66459808,0.401104483
66854,19.66362548,0.472489126
139224,19.66228257,0.451614688
124005,19.66225313,0.451257059
74548,19.6581247,0.42404913
54025,19.65729899,0.319407507
176836,19.65469086,0.496852555
138758,19.65176053,0.488323985
5681,19.65143592,0.311909038
29373,19.64511976,0.540533437
51426,19.64289546,0.369939771
70939,19.63877284,0.466019501
23065,19.63719614,0.328984644
10564,19.63347954,0.38774354
146928,19.63210969,0.479692135
181019,19.63207491,0.488875967
105214,19.62835854,0.435441098
135344,19.62421905,0.42963103
37157,19.62166732,0.502575302
148336,19.62166732,0.483235251
168456,19.61222944,0.437501082
98033,19.61125951,0.506934756
133793,19.60829637,0.483607845
15549,19.60758305,0.33329382
43013,19.60728476,0.369490674
88410,19.60648863,0.42839382
29185,19.60479858,0.497607586
9053,19.59992534,0.488142479
117411,19.59722114,0.458656947
108781,19.59466566,0.433635906
95132,19.59414219,0.481486339
187343,19.59084429,0.476844535
140429,19.58838334,0.446648772
122867,19.58473301,0.413333747
35306,19.58162553,0.424044517
185819,19.58106494,0.645349172
133258,19.58074977,0.397926197
81222,19.58021196,0.378928618
24919,19.58011466,0.411365514
71119,19.57953327,0.348323704
169058,19.57702044,0.480897111
